school_year,behavior_code,behavior,region_name,total_events
2023-2024,BSO5,"Failure to attend assigned disciplinary setting (detention, in-school suspension, Saturday school)",Southwest,38
2023-2024,BSO5,"Failure to attend assigned disciplinary setting (detention, in-school suspension, Saturday school)",Tidewater,1019
2023-2024,BSO5,"Failure to attend assigned disciplinary setting (detention, in-school suspension, Saturday school)",Valley,274
2023-2024,BSO5,"Failure to attend assigned disciplinary setting (detention, in-school suspension, Saturday school)",Western Virginia,424
2023-2024,BSO5,"Failure to attend assigned disciplinary setting (detention, in-school suspension, Saturday school)",NA,13
2023-2024,BSO6,Bringing unauthorized persons to school or allowing unauthorized persons to enter the school building,Central Virginia,61
2023-2024,BSO6,Bringing unauthorized persons to school or allowing unauthorized persons to enter the school building,Northern Neck,13
2023-2024,BSO6,Bringing unauthorized persons to school or allowing unauthorized persons to enter the school building,Northern Virginia,75
2023-2024,BSO6,Bringing unauthorized persons to school or allowing unauthorized persons to enter the school building,Southside,1
2023-2024,BSO6,Bringing unauthorized persons to school or allowing unauthorized persons to enter the school building,Southwest,1
2023-2024,BSO6,Bringing unauthorized persons to school or allowing unauthorized persons to enter the school building,Tidewater,78
2023-2024,BSO6,Bringing unauthorized persons to school or allowing unauthorized persons to enter the school building,Valley,13
2023-2024,BSO6,Bringing unauthorized persons to school or allowing unauthorized persons to enter the school building,Western Virginia,8
2023-2024,BSO6,Bringing unauthorized persons to school or allowing unauthorized persons to enter the school building,NA,2
2023-2024,BSO7,Dress Code Violation,Central Virginia,111
2023-2024,BSO7,Dress Code Violation,Northern Neck,237
2023-2024,BSO7,Dress Code Violation,Northern Virginia,137
2023-2024,BSO7,Dress Code Violation,Southside,74
2023-2024,BSO7,Dress Code Violation,Southwest,50
2023-2024,BSO7,Dress Code Violation,Tidewater,460
2023-2024,BSO7,Dress Code Violation,Valley,124
2023-2024,BSO7,Dress Code Violation,Western Virginia,212
2023-2024,BSO7,Dress Code Violation,NA,22
2023-2024,BSO8,Gambling (games of chance for money or profit),Central Virginia,14
2023-2024,BSO8,Gambling (games of chance for money or profit),Northern Neck,2
2023-2024,BSO8,Gambling (games of chance for money or profit),Northern Virginia,10
2023-2024,BSO8,Gambling (games of chance for money or profit),Southside,4
2023-2024,BSO8,Gambling (games of chance for money or profit),Tidewater,21
2023-2024,BSO8,Gambling (games of chance for money or profit),Valley,1
2023-2024,BSO8,Gambling (games of chance for money or profit),Western Virginia,8
2023-2024,BSO9,"Possessing items that are inappropriate for school (examples include toys, literature, electronics)",Central Virginia,338
2023-2024,BSO9,"Possessing items that are inappropriate for school (examples include toys, literature, electronics)",Northern Neck,111
2023-2024,BSO9,"Possessing items that are inappropriate for school (examples include toys, literature, electronics)",Northern Virginia,376
2023-2024,BSO9,"Possessing items that are inappropriate for school (examples include toys, literature, electronics)",Southside,193
2023-2024,BSO9,"Possessing items that are inappropriate for school (examples include toys, literature, electronics)",Southwest,196
2023-2024,BSO9,"Possessing items that are inappropriate for school (examples include toys, literature, electronics)",Tidewater,608
2023-2024,BSO9,"Possessing items that are inappropriate for school (examples include toys, literature, electronics)",Valley,107
2023-2024,BSO9,"Possessing items that are inappropriate for school (examples include toys, literature, electronics)",Western Virginia,197
2023-2024,BSO9,"Possessing items that are inappropriate for school (examples include toys, literature, electronics)",NA,7
2023-2024,PD10,Aggravated Sexual Battery on a Student,Northern Virginia,3
2023-2024,PD10,Aggravated Sexual Battery on a Student,Valley,1
2023-2024,PD11,Illegal Possession of Handgun,Central Virginia,8
2023-2024,PD11,Illegal Possession of Handgun,Northern Neck,2
2023-2024,PD11,Illegal Possession of Handgun,Northern Virginia,2
2023-2024,PD11,Illegal Possession of Handgun,Southside,1
2023-2024,PD11,Illegal Possession of Handgun,Southwest,1
2023-2024,PD11,Illegal Possession of Handgun,Tidewater,5
2023-2024,PD11,Illegal Possession of Handgun,Valley,1
2023-2024,PD11,Illegal Possession of Handgun,Western Virginia,1
2023-2024,PD12,Illegal Possession of Rifle or Shotgun,Central Virginia,3
2023-2024,PD12,Illegal Possession of Rifle or Shotgun,Northern Neck,1
2023-2024,PD12,Illegal Possession of Rifle or Shotgun,Southside,1
2023-2024,PD13,Illegal Possession of Any Other Projectile Weapon,Central Virginia,1
2023-2024,PD13,Illegal Possession of Any Other Projectile Weapon,Northern Neck,2
2023-2024,PD13,Illegal Possession of Any Other Projectile Weapon,Northern Virginia,7
2023-2024,PD13,Illegal Possession of Any Other Projectile Weapon,Southside,1
2023-2024,PD13,Illegal Possession of Any Other Projectile Weapon,Southwest,1
2023-2024,PD13,Illegal Possession of Any Other Projectile Weapon,Tidewater,6
2023-2024,PD13,Illegal Possession of Any Other Projectile Weapon,Valley,1
2023-2024,PD13,Illegal Possession of Any Other Projectile Weapon,Western Virginia,2
2023-2024,PD15,"Illegal Possession of Other Firearms: firebombs, explosive materials or devices, hoax explosive devices per ¿ 18.2-85, or explosive incendiary devices, as defined in ¿ 18.2-433.1, or chemical bombs per ¿ 18.2-87.1",Northern Virginia,2
2023-2024,PD15,"Illegal Possession of Other Firearms: firebombs, explosive materials or devices, hoax explosive devices per ¿ 18.2-85, or explosive incendiary devices, as defined in ¿ 18.2-433.1, or chemical bombs per ¿ 18.2-87.1",Southside,1
2023-2024,PD16,Illegal Possession of Controlled Drugs and Substances with Intent to Distribute or Sell,Central Virginia,29
2023-2024,PD16,Illegal Possession of Controlled Drugs and Substances with Intent to Distribute or Sell,Northern Neck,16
2023-2024,PD16,Illegal Possession of Controlled Drugs and Substances with Intent to Distribute or Sell,Northern Virginia,150
2023-2024,PD16,Illegal Possession of Controlled Drugs and Substances with Intent to Distribute or Sell,Southside,2
2023-2024,PD16,Illegal Possession of Controlled Drugs and Substances with Intent to Distribute or Sell,Southwest,1
2023-2024,PD16,Illegal Possession of Controlled Drugs and Substances with Intent to Distribute or Sell,Tidewater,64
2023-2024,PD16,Illegal Possession of Controlled Drugs and Substances with Intent to Distribute or Sell,Valley,19
2023-2024,PD16,Illegal Possession of Controlled Drugs and Substances with Intent to Distribute or Sell,Western Virginia,9
2023-2024,PD16,Illegal Possession of Controlled Drugs and Substances with Intent to Distribute or Sell,NA,4
2023-2024,PD3,Sexual Assault,Central Virginia,1
2023-2024,PD3,Sexual Assault,Northern Virginia,3
2023-2024,PD3,Sexual Assault,Southwest,1
2023-2024,PD3,Sexual Assault,Tidewater,5
2023-2024,PD3,Sexual Assault,Valley,1
2023-2024,PD4,Attempted Sexual Assault,Tidewater,1
2023-2024,PD4,Attempted Sexual Assault,NA,1
2023-2024,PD6,Assault with Firearm or Weapon,Central Virginia,1
2023-2024,PD6,Assault with Firearm or Weapon,Northern Virginia,6
2023-2024,PD6,Assault with Firearm or Weapon,Tidewater,2
2023-2024,PD6,Assault with Firearm or Weapon,Valley,1
2023-2024,PD7,Actual or Attempted Robbery,Central Virginia,5
2023-2024,PD7,Actual or Attempted Robbery,Northern Virginia,9
2023-2024,PD8,Kidnapping/Abduction,Northern Neck,1
2023-2024,PD9,Malicious Wounding without a Weapon,Central Virginia,1
2023-2024,PD9,Malicious Wounding without a Weapon,Northern Neck,1
2023-2024,PD9,Malicious Wounding without a Weapon,Northern Virginia,2
2023-2024,PD9,Malicious Wounding without a Weapon,Valley,1
2023-2024,RB1,Bullying with no physical injury (See Model Policy to Addressing Bullying in Virginia's  Public Schools),Central Virginia,276
2023-2024,RB1,Bullying with no physical injury (See Model Policy to Addressing Bullying in Virginia's  Public Schools),Northern Neck,195
2023-2024,RB1,Bullying with no physical injury (See Model Policy to Addressing Bullying in Virginia's  Public Schools),Northern Virginia,649
2023-2024,RB1,Bullying with no physical injury (See Model Policy to Addressing Bullying in Virginia's  Public Schools),Southside,80
2023-2024,RB1,Bullying with no physical injury (See Model Policy to Addressing Bullying in Virginia's  Public Schools),Southwest,230
2023-2024,RB1,Bullying with no physical injury (See Model Policy to Addressing Bullying in Virginia's  Public Schools),Tidewater,511
2023-2024,RB1,Bullying with no physical injury (See Model Policy to Addressing Bullying in Virginia's  Public Schools),Valley,240
2023-2024,RB1,Bullying with no physical injury (See Model Policy to Addressing Bullying in Virginia's  Public Schools),Western Virginia,178
2023-2024,RB1,Bullying with no physical injury (See Model Policy to Addressing Bullying in Virginia's  Public Schools),NA,10
2023-2024,RB10,Failure to respond to questions or requests by staff,Central Virginia,2704
2023-2024,RB10,Failure to respond to questions or requests by staff,Northern Neck,1970
2023-2024,RB10,Failure to respond to questions or requests by staff,Northern Virginia,6144
2023-2024,RB10,Failure to respond to questions or requests by staff,Southside,1161
2023-2024,RB10,Failure to respond to questions or requests by staff,Southwest,1051
2023-2024,RB10,Failure to respond to questions or requests by staff,Tidewater,7373
2023-2024,RB10,Failure to respond to questions or requests by staff,Valley,3705
2023-2024,RB10,Failure to respond to questions or requests by staff,Western Virginia,2375
2023-2024,RB10,Failure to respond to questions or requests by staff,NA,131
2023-2024,RB11,Unwanted or inappropriate physical contact,Central Virginia,2918
2023-2024,RB11,Unwanted or inappropriate physical contact,Northern Neck,1774
2023-2024,RB11,Unwanted or inappropriate physical contact,Northern Virginia,4704
2023-2024,RB11,Unwanted or inappropriate physical contact,Southside,635
2023-2024,RB11,Unwanted or inappropriate physical contact,Southwest,782
2023-2024,RB11,Unwanted or inappropriate physical contact,Tidewater,4927
2023-2024,RB11,Unwanted or inappropriate physical contact,Valley,1607
